age,sexe,vols_betail,injustice,mal_gouvernance,religion,pauvrete,mimetisme,politique,ignorance,probleme_education,egoisme,conflit_ethnique,chomage,orgueil
49,Homme,4,7,1,4,5,1,5,6,5,6,1,7,5
60,Homme,3,5,5,5,6,3,2,4,4,1,7,2,4
18,Femme,6,5,4,2,2,6,7,1,7,3,3,4,4
40,Femme,4,5,4,2,1,2,2,7,4,7,1,3,3
36,Homme,3,4,5,7,6,6,5,4,1,7,2,3,4
65,Homme,5,2,2,6,6,6,5,1,3,4,1,2,3
58,Homme,1,2,3,3,2,6,1,4,3,3,3,6,1
39,Homme,3,7,7,6,5,6,5,5,4,3,6,6,2
13,Homme,2,1,1,5,2,7,2,2,6,6,5,7,5
40,Homme,3,3,4,4,6,1,2,3,7,4,1,4,3
26,Homme,5,4,7,6,6,3,4,1,6,7,1,4,6
53,Homme,1,7,2,1,1,3,4,4,4,3,4,6,6
70,Homme,4,5,4,5,7,1,5,4,5,3,3,1,7
44,Homme,7,7,7,2,7,1,7,3,7,2,7,6,7
20,Homme,3,4,7,4,7,1,7,7,4,6,7,6,4
49,Homme,7,5,6,6,7,1,7,7,6,2,1,5,3
35,Homme,7,1,7,4,6,6,3,7,3,6,4,3,1
34,Homme,6,6,4,2,1,7,3,5,7,5,4,2,1
18,Homme,2,7,3,4,2,3,2,6,1,1,4,2,2
30,Homme,7,5,5,6,3,4,7,2,3,3,3,2,2
40,Homme,6,2,1,3,2,6,2,6,4,2,4,5,2
29,Femme,4,5,5,5,2,4,3,5,7,5,1,5,1
57,Femme,6,3,5,4,6,6,2,6,4,1,2,3,1
27,Femme,6,4,5,5,5,6,6,3,2,7,2,3,1
13,Femme,5,6,7,7,5,1,1,2,5,5,6,2,3
47,Homme,5,4,1,6,2,4,4,6,4,7,4,3,7
57,Homme,3,7,5,5,7,2,7,2,1,2,2,5,5
42,Femme,2,7,6,7,2,6,5,5,7,3,3,4,1
54,Femme,5,1,6,3,4,3,4,5,2,6,6,1,5
20,Homme,5,7,2,5,5,7,3,1,5,3,7,4,7
50,Homme,6,4,1,2,4,1,2,3,1,5,5,4,2
56,Homme,3,3,1,3,2,4,3,1,7,3,2,2,5
50,Homme,1,1,1,7,5,6,1,4,1,7,1,4,4
47,Femme,6,6,6,2,6,1,7,5,4,6,1,4,2
13,Homme,3,2,5,1,3,7,1,3,6,1,7,2,4
59,Homme,4,6,1,5,6,2,1,3,5,5,5,7,6
50,Homme,7,5,6,5,1,7,5,2,6,2,5,7,4
70,Homme,7,6,1,7,4,2,5,2,1,2,5,5,7
22,Homme,2,7,7,3,4,4,5,3,1,7,4,6,5
48,Femme,4,3,1,5,1,6,5,4,7,3,7,6,4
46,Homme,4,7,6,2,7,2,2,4,4,4,4,7,6
53,Femme,1,6,2,2,5,5,6,3,4,7,7,2,4
29,Homme,5,3,3,6,4,7,3,1,4,3,3,3,4
48,Homme,1,3,7,6,6,2,1,1,6,2,6,5,5
64,Homme,4,3,4,5,2,2,6,5,7,4,6,5,3
19,Homme,5,6,3,7,6,6,6,6,1,3,7,7,6
65,Homme,7,5,7,1,7,1,7,7,1,4,7,4,2
57,Homme,6,4,3,5,1,2,6,2,7,4,6,3,2
23,Homme,3,1,7,5,3,6,4,2,4,6,2,3,3
27,Homme,7,3,5,5,7,2,6,4,7,5,6,7,5
31,Homme,2,3,6,7,4,5,7,3,5,7,2,5,5
16,Homme,5,6,7,6,4,6,2,6,3,2,3,7,7
21,Homme,4,2,6,6,3,3,7,5,3,1,3,6,3
20,Femme,7,3,3,1,7,1,3,2,3,6,3,5,1
24,Homme,5,1,5,4,1,3,4,3,5,5,5,6,6
63,Homme,1,5,4,3,5,2,4,7,6,7,5,6,5
23,Homme,4,1,7,2,7,2,2,4,5,6,1,7,5
26,Femme,3,4,2,6,3,6,4,2,2,7,5,6,3
32,Homme,5,5,3,5,2,7,4,5,5,2,2,4,3
14,Femme,6,7,1,2,1,2,4,2,3,6,3,6,3
25,Homme,2,5,3,2,4,4,7,3,5,4,3,1,3
30,Femme,2,4,5,1,1,7,4,3,6,5,2,5,1
48,Homme,3,1,2,1,7,3,5,5,6,2,5,2,7
65,Homme,7,6,4,3,7,7,4,6,3,2,3,6,6
65,Homme,4,4,4,5,7,3,1,5,4,4,4,2,3
65,Homme,7,3,4,1,6,5,2,4,5,6,4,2,3
40,Homme,7,3,6,3,5,6,7,1,1,2,2,4,6
37,Homme,3,3,7,5,4,4,6,1,3,5,2,5,6
36,Homme,4,4,4,3,3,2,3,5,2,3,2,7,2
16,Homme,1,1,2,6,1,4,3,7,6,2,3,4,2
29,Homme,1,7,4,5,5,7,3,3,5,2,6,2,6
17,Homme,4,3,2,4,3,3,1,1,7,7,3,3,4
45,Homme,6,7,2,4,1,5,2,2,1,3,2,7,4
15,Homme,4,6,6,1,6,3,6,5,5,4,5,3,7
39,Femme,2,3,3,3,7,1,4,5,6,2,6,6,1
69,Homme,1,2,6,5,4,1,3,3,1,4,3,6,6
65,Homme,4,2,7,5,5,4,5,4,3,7,4,3,5
38,Homme,1,5,1,7,6,6,6,4,6,1,3,3,4
64,Femme,6,7,2,7,7,5,2,4,6,5,6,7,1
15,Femme,2,7,2,6,4,7,3,3,4,3,1,3,5
63,Femme,4,6,6,4,5,6,7,6,4,3,4,3,5
35,Homme,2,7,7,7,7,1,6,6,4,1,6,5,7
58,Homme,6,2,2,3,6,1,7,2,4,7,6,7,6
42,Homme,3,3,3,1,3,2,2,4,7,6,4,7,7
34,Homme,5,4,7,2,3,7,3,3,2,1,3,7,2
26,Femme,5,2,6,2,2,4,7,1,6,4,2,6,6
39,Femme,4,2,4,1,1,5,1,2,3,7,7,2,2
41,Homme,4,7,4,2,7,1,3,2,3,4,4,5,1
16,Femme,1,3,3,2,7,3,6,7,3,1,4,2,6
22,Homme,1,3,4,5,1,6,1,1,5,4,7,6,2
28,Homme,3,5,6,6,3,6,5,5,7,6,7,5,6
50,Homme,4,4,5,5,6,4,5,2,2,3,5,1,6
19,Homme,1,3,7,4,6,1,3,2,1,5,5,3,1
63,Homme,5,1,6,7,6,7,3,5,4,2,6,5,6
19,Homme,7,1,3,2,6,6,6,1,1,6,5,4,2
20,Homme,3,5,5,1,1,2,6,7,5,7,2,3,1
21,Femme,6,7,1,1,3,7,5,5,7,5,2,6,3
50,Femme,4,4,6,5,4,1,7,4,2,4,1,2,7
14,Femme,2,6,2,3,4,6,1,6,7,4,6,7,1
58,Femme,1,7,4,4,1,2,3,4,1,4,3,5,2
24,Homme,7,4,7,7,3,2,1,2,7,6,1,4,2
47,Homme,2,2,6,6,2,5,6,4,5,6,4,1,7
15,Homme,2,3,1,6,4,3,6,6,2,4,7,6,3
18,Homme,3,6,3,2,1,7,5,2,3,3,4,7,5
57,Homme,2,7,7,7,7,4,5,4,5,4,6,3,3
54,Homme,7,1,3,7,2,2,7,3,6,6,1,6,5
43,Homme,4,4,6,1,5,1,2,5,2,1,6,6,1
26,Homme,5,2,1,4,7,5,7,5,5,6,7,4,2
43,Homme,6,2,6,3,3,1,1,4,1,3,2,5,6
54,Homme,3,1,4,1,6,1,3,6,2,7,6,2,3
20,Femme,3,5,4,1,1,1,7,3,2,3,2,3,3
55,Femme,7,2,1,3,3,6,3,2,5,3,7,1,2
58,Homme,2,3,3,5,7,1,4,4,6,2,6,1,3
68,Homme,7,6,7,7,2,7,2,1,5,3,1,7,6
17,Homme,4,2,1,5,1,7,6,4,2,6,3,7,3
32,Homme,7,2,2,1,2,1,7,7,2,6,1,3,6
23,Homme,3,5,1,3,2,2,6,3,2,6,6,1,3
59,Homme,2,7,3,2,3,5,2,4,2,3,2,7,1
64,Homme,4,7,5,2,1,6,2,1,1,4,1,3,1
60,Homme,1,2,1,1,3,4,4,2,1,3,6,1,5
42,Femme,3,1,3,3,2,4,7,2,7,1,5,7,1
35,Homme,2,5,7,4,4,1,1,2,3,5,3,4,2
32,Homme,5,4,1,6,6,4,6,5,2,5,6,2,1
54,Homme,2,4,7,5,6,4,7,5,7,5,5,4,4
59,Homme,5,2,1,7,7,2,4,6,4,1,7,5,1
33,Homme,7,1,5,3,4,1,5,3,7,5,5,4,6
16,Homme,1,1,5,2,4,3,4,2,4,5,5,7,3
60,Homme,3,1,3,1,3,5,7,2,2,1,2,7,1
60,Femme,3,6,3,6,7,4,5,5,2,4,6,2,5
64,Homme,1,6,2,4,4,6,1,7,5,3,6,6,6
69,Femme,7,7,2,2,5,1,7,7,2,6,2,7,7
63,Homme,2,4,2,7,3,4,2,2,7,4,2,6,3
56,Homme,1,7,6,1,7,2,7,4,6,2,6,4,6
54,Femme,5,2,6,6,7,6,2,2,3,1,5,4,1
47,Homme,2,3,6,7,3,6,7,2,2,1,6,4,3
51,Homme,3,5,3,2,1,5,6,5,3,1,3,4,5
17,Femme,3,3,3,2,1,5,2,2,3,2,5,6,2
16,Homme,4,7,3,2,7,6,4,6,5,3,5,2,5
65,Homme,1,4,6,7,5,5,4,4,7,4,6,3,5
46,Femme,7,1,3,1,7,4,6,5,4,7,1,6,1
44,Femme,7,5,1,2,5,4,6,5,7,5,6,6,6
43,Homme,5,5,6,3,4,7,4,6,5,5,1,3,2
65,Homme,7,4,7,4,1,4,4,6,3,6,1,3,3
61,Homme,4,2,3,4,4,3,7,5,5,5,1,6,1
68,Femme,2,1,2,7,1,6,4,7,3,4,5,2,2
68,Homme,6,4,1,6,4,2,5,2,4,1,4,5,3
60,Homme,5,5,7,4,3,4,2,4,1,4,7,5,7
25,Homme,5,4,7,5,5,6,6,7,2,1,6,5,1
63,Homme,3,3,4,5,3,2,2,3,4,1,6,5,4
38,Homme,3,7,3,2,2,1,2,7,5,1,2,4,6
20,Femme,7,1,5,5,6,6,2,2,5,4,1,3,3
15,Homme,2,6,5,4,4,5,4,1,1,1,4,7,5
32,Homme,6,1,2,4,6,6,7,7,7,4,1,6,7
31,Homme,5,1,4,7,4,3,1,2,7,3,7,1,7
55,Homme,6,6,3,5,7,2,5,1,1,7,1,2,1
52,Homme,5,6,1,7,4,5,4,3,4,1,4,3,7
49,Homme,1,5,1,5,2,3,7,3,7,5,3,2,3
63,Homme,5,7,4,4,3,3,7,4,2,5,5,6,3
65,Homme,4,1,6,5,3,7,6,6,5,4,6,7,7
28,Homme,7,7,7,1,2,2,2,6,5,1,3,7,3
25,Femme,6,6,3,7,6,6,3,3,4,7,5,2,5
22,Homme,6,7,2,7,6,5,7,5,1,4,7,4,5
57,Homme,2,4,3,6,5,3,2,1,7,5,4,5,2
28,Homme,3,5,2,2,5,7,3,7,6,6,6,3,2
69,Femme,4,5,6,1,3,6,5,3,1,2,7,2,4
32,Homme,1,1,7,2,1,6,7,7,4,2,7,1,4
66,Homme,7,3,5,5,2,4,6,1,4,3,4,4,1
37,Femme,2,6,2,5,1,5,4,2,2,1,2,4,3
61,Femme,2,6,7,4,1,1,7,1,1,1,2,6,4
57,Homme,6,6,6,2,2,6,7,7,6,2,5,5,1
12,Homme,5,3,4,3,7,2,7,3,6,2,2,7,7
51,Homme,1,7,2,3,4,3,4,6,2,1,2,1,3
17,Homme,1,2,7,7,1,5,4,2,4,6,1,3,6
12,Homme,4,6,7,7,5,1,7,3,3,3,2,7,6
28,Femme,3,2,4,3,7,6,3,3,7,2,3,5,5
42,Homme,6,1,2,6,1,2,7,3,1,6,1,6,6
60,Homme,5,4,2,4,3,5,1,1,2,6,4,4,6
17,Homme,5,1,3,3,3,2,6,2,4,2,6,6,7
58,Femme,7,4,1,5,5,4,3,6,7,5,7,7,6
62,Homme,1,6,4,2,3,4,4,4,6,1,5,1,4
32,Femme,5,7,2,7,7,1,3,4,5,6,7,6,7
69,Femme,4,6,7,2,7,7,5,5,2,6,2,4,6
18,Homme,5,6,1,4,4,1,2,4,1,7,6,4,5
42,Homme,6,6,6,2,7,7,2,7,7,3,5,5,4
54,Homme,1,2,1,1,6,4,5,1,3,5,3,4,5
70,Homme,7,5,3,5,6,3,5,4,2,6,1,7,2
62,Femme,3,5,6,2,3,1,6,4,7,6,1,2,6
34,Homme,2,7,6,5,4,2,7,2,3,1,1,6,4
50,Homme,2,2,3,6,5,1,2,5,2,6,5,7,3
59,Homme,7,6,4,3,5,3,6,2,4,3,3,3,4
55,Homme,7,4,4,1,4,2,6,3,3,3,1,1,6
35,Homme,5,3,1,5,2,3,1,4,5,7,1,5,2
53,Homme,4,5,2,5,5,1,4,6,3,1,5,2,2
23,Homme,7,5,6,3,2,2,4,6,4,4,1,6,3
14,Homme,4,5,4,6,5,7,1,4,4,2,1,4,1
35,Homme,5,6,6,7,6,7,5,2,4,5,2,7,6
19,Femme,7,5,7,1,4,3,4,2,1,1,1,3,4
53,Homme,1,4,3,7,2,2,7,7,5,3,5,3,7
55,Homme,3,5,2,6,6,2,6,4,1,7,1,4,3
48,Femme,7,2,4,4,2,5,4,4,3,6,7,2,6
21,Femme,7,1,2,3,7,5,2,3,5,7,6,2,6
51,Homme,3,3,6,4,4,5,5,1,2,7,7,4,7
34,Homme,7,4,4,6,3,6,1,3,6,3,4,2,6
12,Femme,7,3,4,7,7,2,7,1,1,1,3,4,1
23,Homme,2,4,2,1,7,1,2,4,4,3,7,4,6
21,Homme,4,2,4,4,2,2,5,6,1,2,6,1,2
17,Homme,2,3,5,7,6,5,6,1,2,7,3,1,2
56,Femme,4,4,4,2,6,1,1,6,5,1,3,6,5
44,Homme,7,1,1,6,6,1,5,3,2,5,6,6,5
42,Homme,4,7,4,2,7,2,3,4,2,1,2,5,5
18,Femme,5,5,3,1,6,4,6,5,4,5,1,7,5
57,Femme,1,5,3,7,5,3,7,7,1,2,1,3,4
69,Femme,6,7,7,2,3,3,4,1,2,4,1,1,6
64,Homme,2,3,2,7,2,1,1,6,5,3,4,3,3
25,Homme,6,1,7,5,7,3,4,6,2,1,5,3,3
22,Femme,7,2,7,5,7,1,2,4,1,7,5,3,5
61,Homme,7,4,4,7,2,4,6,1,1,4,7,3,6
50,Homme,3,3,6,2,3,3,7,3,2,3,7,2,2
25,Homme,2,2,2,2,6,2,7,3,5,1,7,6,2
38,Homme,2,1,3,2,4,5,3,2,4,3,5,2,1
29,Homme,6,6,5,4,3,3,2,6,2,1,5,5,6
47,Homme,2,2,6,2,1,5,4,3,4,5,7,1,7
35,Femme,2,3,7,1,5,4,7,6,6,1,5,3,7
43,Homme,3,2,7,1,6,6,7,4,4,3,2,7,5
47,Femme,1,5,4,2,6,4,1,4,1,1,4,4,1
44,Homme,1,3,7,2,4,1,6,3,5,7,7,3,4
68,Homme,7,3,4,1,1,4,6,3,1,5,3,6,2
51,Homme,6,5,7,2,7,2,3,6,2,6,6,7,7
61,Femme,7,7,1,2,3,3,5,4,2,5,2,6,1
25,Homme,7,3,4,6,3,6,3,4,4,4,3,6,4
29,Homme,2,5,1,5,1,4,2,4,6,3,6,3,1
57,Homme,3,3,2,7,5,7,1,4,5,3,7,5,1
38,Homme,3,2,1,5,1,1,2,1,2,4,6,6,5
26,Homme,3,4,2,4,6,1,7,1,6,6,3,2,4
47,Homme,2,1,1,1,7,7,5,3,2,5,2,6,5
29,Homme,2,3,1,2,4,6,1,5,5,5,2,3,2
27,Femme,2,6,2,3,6,5,3,6,6,6,6,1,6
18,Homme,6,4,7,7,1,5,7,2,1,6,7,7,3
68,Homme,7,6,6,3,5,3,4,7,4,3,5,1,3
31,Homme,6,4,6,1,4,2,1,3,6,4,1,3,2
36,Homme,1,3,3,2,6,6,7,5,7,4,6,4,2
39,Homme,5,6,5,2,7,4,6,4,6,3,4,5,6
47,Homme,7,5,2,4,5,3,6,6,2,6,2,4,2
14,Femme,6,6,5,6,5,4,6,4,3,2,5,6,3
67,Homme,2,3,2,3,4,4,5,7,7,6,3,3,6
25,Homme,3,7,2,2,7,1,7,7,7,3,1,6,3
47,Femme,7,3,6,6,3,2,5,3,1,5,7,7,3
19,Homme,2,6,5,7,6,2,5,1,4,4,4,3,4
51,Femme,2,5,7,6,4,6,6,3,3,3,4,3,4
58,Homme,5,1,6,4,3,2,2,5,2,1,2,6,2
21,Homme,4,2,1,5,7,4,7,7,2,3,3,5,7
44,Homme,1,7,2,7,6,3,2,1,2,2,2,3,6
25,Homme,1,7,7,1,4,5,1,5,5,4,4,2,3
21,Homme,7,1,7,3,2,4,3,4,7,6,6,7,3
39,Femme,6,2,1,2,1,7,5,2,2,7,6,4,3
12,Homme,5,1,4,6,5,3,2,7,2,2,5,5,4
34,Homme,4,7,6,1,7,5,6,7,2,6,2,6,4
39,Femme,7,5,5,7,5,2,5,3,6,2,6,2,2
47,Homme,1,6,4,3,1,7,5,7,6,6,5,2,5
38,Homme,3,1,7,6,4,5,1,2,7,2,6,3,5
69,Femme,4,4,1,2,6,5,1,3,3,5,6,6,1
54,Homme,2,4,6,2,1,1,7,5,5,6,4,4,3
64,Homme,4,3,3,2,3,4,2,6,2,4,6,2,7
39,Femme,5,6,1,2,5,2,6,2,1,4,4,3,7
70,Femme,7,1,5,4,7,7,4,5,4,3,4,1,6
40,Femme,1,5,4,3,6,6,7,3,1,3,5,7,2
16,Homme,5,1,1,6,4,5,6,7,2,1,7,4,7
69,Homme,4,1,6,5,5,5,2,5,3,1,4,1,4
54,Femme,2,4,2,5,3,5,1,5,6,3,3,4,4
24,Homme,1,1,2,7,3,2,1,5,2,3,2,5,6
60,Homme,5,4,3,4,4,5,4,5,6,1,6,4,3
70,Homme,1,2,6,3,6,7,7,4,1,4,7,2,5
54,Homme,6,3,3,5,1,2,6,7,7,2,6,1,3
40,Homme,1,4,1,4,3,5,6,2,6,1,2,2,5
37,Femme,1,1,7,7,2,2,3,1,4,2,3,4,6
38,Homme,6,5,2,5,6,3,4,7,1,7,5,7,5
68,Homme,4,3,6,1,2,7,1,4,1,2,3,1,1
39,Homme,3,6,2,5,3,3,6,3,7,6,3,3,4
18,Homme,1,5,7,5,6,1,5,4,7,2,3,6,6
56,Homme,5,5,3,6,1,3,7,1,7,1,5,2,1
14,Femme,4,1,3,7,6,7,5,2,2,2,5,4,4
56,Homme,3,4,3,1,7,1,2,2,7,6,4,1,1
36,Homme,5,6,7,2,3,5,5,1,7,5,1,5,4
19,Homme,6,3,3,7,1,2,5,4,7,6,5,7,5
54,Femme,1,2,5,3,5,2,7,7,1,4,4,6,5
29,Homme,5,5,6,5,4,1,6,2,2,3,7,6,1
26,Homme,6,7,6,5,5,5,3,5,2,6,4,3,4
33,Homme,4,1,7,7,4,7,4,3,7,3,1,3,2
45,Femme,1,4,1,2,3,5,6,5,7,2,3,6,7
56,Homme,7,1,4,1,5,7,6,6,7,2,1,6,2
48,Homme,2,4,5,5,2,5,2,6,7,3,5,3,3
60,Femme,2,6,7,1,6,3,3,5,3,5,6,7,4
58,Femme,6,2,3,6,3,4,1,7,4,5,1,1,6
47,Femme,2,5,7,6,7,5,2,3,3,4,1,3,5
62,Homme,5,7,4,7,5,5,1,3,7,6,1,4,2
29,Homme,5,3,5,2,2,2,4,7,1,3,5,6,3
61,Femme,1,5,6,1,7,6,7,5,2,3,4,7,6
48,Homme,6,4,3,1,6,7,2,6,5,5,5,6,5
57,Homme,1,1,5,4,3,4,2,5,6,7,3,5,3
46,Femme,7,4,6,5,2,7,4,1,7,6,4,1,1
48,Homme,3,7,7,5,7,3,1,1,4,1,3,7,5
18,Femme,2,4,6,7,3,5,5,2,1,1,7,4,7
31,Homme,3,7,1,3,4,7,7,7,6,1,3,4,7
20,Homme,4,5,2,3,6,4,3,7,1,1,5,1,1
52,Femme,2,3,7,2,5,7,1,1,5,6,3,6,5
25,Homme,6,7,6,1,5,3,3,7,4,5,7,6,3
56,Homme,6,5,1,7,5,6,5,7,3,5,4,6,3
60,Homme,5,3,4,3,1,4,4,7,1,3,4,7,5
16,Homme,3,7,5,7,6,3,6,4,1,1,6,7,6
22,Homme,1,3,1,3,5,3,6,1,4,2,5,7,1
55,Homme,7,2,5,3,5,1,5,5,5,5,4,6,4
61,Homme,5,2,5,6,3,4,4,7,3,3,4,6,5
23,Femme,3,5,1,6,4,6,6,2,5,5,3,3,1
26,Homme,4,5,5,7,4,5,7,7,5,2,6,7,4
59,Homme,7,7,6,5,2,6,3,6,7,5,5,6,7
18,Homme,2,2,1,7,4,3,3,1,2,3,3,1,2
30,Homme,7,4,5,1,5,7,5,4,4,7,2,1,3
17,Homme,2,7,7,4,5,5,5,4,7,5,4,5,2
38,Homme,5,1,7,6,7,2,7,6,1,2,1,7,4
18,Homme,3,3,5,3,1,2,6,6,4,7,5,1,1
39,Femme,1,1,1,7,2,1,4,2,5,5,7,5,3
70,Homme,3,3,5,7,6,1,5,4,7,2,6,6,1
57,Homme,7,2,2,2,7,4,4,7,4,7,5,7,5
12,Homme,3,5,5,3,3,1,2,7,3,3,1,3,3
65,Femme,4,2,3,1,5,4,3,5,6,3,3,4,7
31,Homme,3,6,5,3,7,1,2,4,6,2,2,1,4
64,Homme,2,4,6,5,5,2,3,7,3,1,5,2,5
31,Homme,5,1,4,5,4,5,4,6,5,3,5,2,5
58,Homme,7,5,5,2,3,7,4,4,7,1,1,3,3
32,Homme,7,7,1,3,4,3,7,4,1,4,1,3,3
13,Homme,3,5,7,7,6,5,3,4,3,6,5,3,6
28,Homme,5,5,7,4,4,6,3,6,2,7,4,4,5
54,Femme,5,6,7,3,2,3,3,6,2,6,4,4,1
55,Femme,1,4,1,1,4,6,3,2,3,1,7,3,5
20,Femme,3,2,1,5,4,1,5,1,3,1,3,5,4
43,Homme,4,6,4,5,4,7,2,1,1,6,6,1,4
37,Homme,6,1,4,6,3,2,5,3,2,4,3,7,5
50,Homme,4,6,3,5,4,4,1,3,2,6,4,5,2
53,Homme,2,4,7,1,3,3,6,7,2,1,2,7,3
42,Femme,6,7,2,7,5,3,3,6,5,7,7,2,1
63,Homme,6,7,1,6,5,2,6,2,1,5,1,1,7
26,Homme,5,1,2,3,1,4,2,3,2,2,4,5,1
55,Homme,1,7,6,2,3,4,6,7,5,3,4,1,5
17,Homme,1,4,6,1,2,6,7,7,1,4,6,6,1
36,Femme,6,2,2,1,4,4,1,2,2,3,6,4,5
30,Homme,4,4,6,6,7,2,3,7,3,1,1,7,6
26,Femme,7,3,3,3,3,4,1,7,4,1,3,5,3
18,Femme,7,7,6,7,1,2,4,3,6,6,4,2,6
26,Homme,7,3,1,1,4,2,4,3,2,5,3,3,5
36,Homme,4,5,3,2,2,5,1,4,5,6,2,4,2
43,Homme,6,1,4,4,5,7,1,7,7,1,7,5,7
67,Femme,5,1,7,2,4,6,5,4,7,1,3,6,3
54,Homme,5,1,7,1,2,3,4,2,4,7,3,3,3
56,Homme,5,7,5,7,6,3,6,1,5,7,2,5,1
47,Homme,4,3,5,5,4,1,1,6,5,3,1,3,6
64,Homme,7,3,7,7,3,2,4,1,1,1,7,6,4
69,Homme,7,7,4,5,4,6,5,4,3,2,3,1,7
31,Homme,4,5,6,3,7,4,4,4,2,6,4,1,7
23,Femme,6,5,4,1,5,2,6,6,4,1,2,2,5
63,Homme,3,4,7,6,4,7,2,5,7,3,2,7,4
70,Femme,1,3,2,2,1,2,3,7,7,2,5,1,5
50,Femme,3,5,2,4,7,7,4,5,4,6,1,3,4
50,Femme,7,6,2,5,3,2,3,7,2,6,1,6,7
44,Homme,6,2,3,3,7,3,6,2,4,6,3,5,3
41,Homme,1,6,1,4,3,2,4,2,2,4,4,3,1
16,Homme,1,7,3,1,3,4,4,3,3,7,2,6,5
26,Femme,7,4,2,4,7,1,5,7,3,5,2,1,1
26,Homme,6,1,3,3,3,1,2,4,3,5,6,7,3
24,Homme,5,2,5,3,5,1,5,3,2,3,1,6,3
36,Femme,7,3,1,5,1,3,2,4,1,7,7,6,6
50,Femme,2,7,4,2,2,2,5,3,3,7,4,1,5
15,Homme,5,6,7,4,4,3,6,2,6,4,6,2,7
24,Femme,5,2,3,2,1,6,5,1,6,7,7,5,5
31,Homme,4,5,4,3,2,4,3,7,6,2,5,4,3
43,Homme,6,4,1,3,5,4,3,2,2,1,3,1,6
38,Homme,4,4,5,4,2,6,3,4,6,7,1,6,4
44,Homme,2,1,1,1,6,4,2,2,1,2,6,6,6
50,Homme,2,7,4,3,4,2,4,2,4,6,4,1,4
64,Homme,5,2,3,5,1,5,5,1,7,2,5,3,1
38,Homme,4,3,4,5,3,4,5,3,6,7,4,7,7
43,Homme,4,7,5,5,3,2,3,3,6,1,6,5,4
39,Homme,2,1,6,6,4,3,3,2,6,6,7,4,2
24,Homme,5,6,4,2,5,1,2,7,2,3,6,2,6
45,Homme,3,3,1,1,7,2,7,1,4,3,2,2,6
18,Homme,3,5,1,6,7,3,7,3,2,4,7,6,7
16,Homme,7,2,5,3,5,4,5,2,2,5,7,2,4
41,Homme,7,1,1,7,3,2,1,4,4,5,7,2,7
60,Homme,3,2,5,7,3,2,3,6,4,3,5,6,2
24,Homme,5,2,6,1,3,2,6,1,5,7,7,7,6
42,Homme,1,2,5,6,1,2,2,5,7,6,1,7,1
67,Femme,7,6,2,6,1,7,4,1,6,7,2,4,3
45,Homme,1,4,7,6,1,5,5,7,2,3,7,3,6
40,Homme,7,2,1,3,3,4,2,5,3,4,1,4,7
